#    L    TT             EE             BB             TE          
   247    0.18712E-01    0.13322E-03    0.10063E-03   -0.68924E-03
   248    0.18519E-01    0.13397E-03    0.10085E-03   -0.68649E-03
   249    0.18323E-01    0.13470E-03    0.10107E-03   -0.68341E-03
   250    0.18124E-01    0.13543E-03    0.10127E-03   -0.67998E-03
   251    0.17923E-01    0.13613E-03    0.10147E-03   -0.67621E-03
   252    0.17721E-01    0.13683E-03    0.10166E-03   -0.67211E-03
   253    0.17516E-01    0.13751E-03    0.10184E-03   -0.66767E-03
   254    0.17309E-01    0.13817E-03    0.10201E-03   -0.66292E-03
   255    0.17101E-01    0.13882E-03    0.10217E-03   -0.65785E-03
   256    0.16891E-01    0.13945E-03    0.10233E-03   -0.65248E-03
   257    0.16680E-01    0.14007E-03    0.10248E-03   -0.64681E-03
   258    0.16468E-01    0.14067E-03    0.10262E-03   -0.64085E-03
   259    0.16255E-01    0.14125E-03    0.10275E-03   -0.63460E-03
   260    0.16041E-01    0.14182E-03    0.10288E-03   -0.62809E-03
   261    0.15826E-01    0.14238E-03    0.10300E-03   -0.62130E-03
   262    0.15611E-01    0.14292E-03    0.10311E-03   -0.61426E-03
   263    0.15395E-01    0.14344E-03    0.10322E-03   -0.60697E-03
   264    0.15179E-01    0.14395E-03    0.10332E-03   -0.59944E-03
   265    0.14963E-01    0.14444E-03    0.10342E-03   -0.59167E-03
   266    0.14747E-01    0.14491E-03    0.10351E-03   -0.58367E-03
   267    0.14532E-01    0.14537E-03    0.10359E-03   -0.57545E-03
   268    0.14317E-01    0.14581E-03    0.10367E-03   -0.56702E-03
   269    0.14102E-01    0.14624E-03    0.10374E-03   -0.55839E-03
   270    0.13888E-01    0.14665E-03    0.10381E-03   -0.54956E-03
   271    0.13675E-01    0.14704E-03    0.10387E-03   -0.54055E-03
   272    0.13463E-01    0.14742E-03    0.10393E-03   -0.53135E-03
   273    0.13252E-01    0.14778E-03    0.10399E-03   -0.52198E-03
   274    0.13043E-01    0.14812E-03    0.10404E-03   -0.51245E-03
   275    0.12835E-01    0.14845E-03    0.10409E-03   -0.50276E-03
   276    0.12628E-01    0.14875E-03    0.10413E-03   -0.49292E-03
   277    0.12424E-01    0.14905E-03    0.10417E-03   -0.48294E-03
   278    0.12221E-01    0.14932E-03    0.10421E-03   -0.47282E-03
   279    0.12021E-01    0.14958E-03    0.10424E-03   -0.46258E-03
   280    0.11823E-01    0.14982E-03    0.10427E-03   -0.45222E-03
   281    0.11627E-01    0.15004E-03    0.10430E-03   -0.44175E-03
   282    0.11434E-01    0.15025E-03    0.10432E-03   -0.43118E-03
   283    0.11244E-01    0.15043E-03    0.10435E-03   -0.42052E-03
   284    0.11057E-01    0.15060E-03    0.10437E-03   -0.40976E-03
   285    0.10872E-01    0.15076E-03    0.10439E-03   -0.39893E-03
   286    0.10691E-01    0.15089E-03    0.10441E-03   -0.38803E-03
   287    0.10514E-01    0.15101E-03    0.10442E-03   -0.37706E-03
   288    0.10340E-01    0.15111E-03    0.10444E-03   -0.36604E-03
   289    0.10169E-01    0.15119E-03    0.10445E-03   -0.35497E-03
   290    0.10003E-01    0.15125E-03    0.10446E-03   -0.34387E-03
   291    0.98403E-02    0.15129E-03    0.10447E-03   -0.33272E-03
   292    0.96820E-02    0.15132E-03    0.10449E-03   -0.32156E-03
   293    0.95281E-02    0.15133E-03    0.10450E-03   -0.31038E-03
   294    0.93786E-02    0.15132E-03    0.10451E-03   -0.29919E-03
   295    0.92338E-02    0.15129E-03    0.10452E-03   -0.28800E-03
   296    0.90938E-02    0.15124E-03    0.10453E-03   -0.27681E-03
   297    0.89587E-02    0.15117E-03    0.10455E-03   -0.26565E-03
   298    0.88288E-02    0.15109E-03    0.10456E-03   -0.25450E-03
   299    0.87041E-02    0.15098E-03    0.10457E-03   -0.24338E-03
   300    0.85849E-02    0.15086E-03    0.10459E-03   -0.23231E-03
   301    0.84712E-02    0.15071E-03    0.10460E-03   -0.22127E-03
   302    0.83631E-02    0.15055E-03    0.10462E-03   -0.21029E-03
   303    0.82603E-02    0.15038E-03    0.10464E-03   -0.19936E-03
   304    0.81628E-02    0.15018E-03    0.10466E-03   -0.18848E-03
   305    0.80704E-02    0.14997E-03    0.10469E-03   -0.17767E-03
   306    0.79832E-02    0.14974E-03    0.10471E-03   -0.16691E-03
   307    0.79009E-02    0.14950E-03    0.10474E-03   -0.15623E-03
   308    0.78234E-02    0.14924E-03    0.10478E-03   -0.14561E-03
   309    0.77507E-02    0.14897E-03    0.10481E-03   -0.13506E-03
   310    0.76827E-02    0.14869E-03    0.10485E-03   -0.12459E-03
   311    0.76191E-02    0.14839E-03    0.10489E-03   -0.11419E-03
   312    0.75601E-02    0.14808E-03    0.10494E-03   -0.10388E-03
   313    0.75053E-02    0.14777E-03    0.10499E-03   -0.93650E-04
   314    0.74548E-02    0.14744E-03    0.10504E-03   -0.83510E-04
   315    0.74084E-02    0.14710E-03    0.10510E-03   -0.73460E-04
   316    0.73660E-02    0.14675E-03    0.10516E-03   -0.63506E-04
   317    0.73275E-02    0.14640E-03    0.10522E-03   -0.53648E-04
   318    0.72928E-02    0.14604E-03    0.10530E-03   -0.43892E-04
   319    0.72619E-02    0.14567E-03    0.10537E-03   -0.34240E-04
   320    0.72345E-02    0.14530E-03    0.10545E-03   -0.24695E-04
   321    0.72106E-02    0.14492E-03    0.10554E-03   -0.15261E-04
   322    0.71901E-02    0.14453E-03    0.10564E-03   -0.59404E-05
   323    0.71728E-02    0.14414E-03    0.10573E-03    0.32631E-05
   324    0.71587E-02    0.14375E-03    0.10584E-03    0.12346E-04
   325    0.71477E-02    0.14336E-03    0.10595E-03    0.21306E-04
   326    0.71397E-02    0.14296E-03    0.10607E-03    0.30140E-04
   327    0.71345E-02    0.14256E-03    0.10619E-03    0.38843E-04
   328    0.71320E-02    0.14217E-03    0.10633E-03    0.47413E-04
   329    0.71323E-02    0.14177E-03    0.10647E-03    0.55847E-04
   330    0.71350E-02    0.14137E-03    0.10661E-03    0.64141E-04
   331    0.71402E-02    0.14097E-03    0.10677E-03    0.72293E-04
   332    0.71477E-02    0.14058E-03    0.10693E-03    0.80298E-04
   333    0.71574E-02    0.14019E-03    0.10710E-03    0.88155E-04
   334    0.71692E-02    0.13980E-03    0.10728E-03    0.95858E-04
   335    0.71831E-02    0.13942E-03    0.10746E-03    0.10341E-03
   336    0.71989E-02    0.13904E-03    0.10766E-03    0.11080E-03
   337    0.72164E-02    0.13867E-03    0.10786E-03    0.11802E-03
   338    0.72357E-02    0.13831E-03    0.10808E-03    0.12508E-03
   339    0.72565E-02    0.13795E-03    0.10830E-03    0.13198E-03
   340    0.72788E-02    0.13760E-03    0.10853E-03    0.13870E-03
   341    0.73026E-02    0.13726E-03    0.10877E-03    0.14524E-03
   342    0.73275E-02    0.13692E-03    0.10902E-03    0.15161E-03
   343    0.73537E-02    0.13660E-03    0.10929E-03    0.15780E-03
   344    0.73809E-02    0.13629E-03    0.10956E-03    0.16380E-03
   345    0.74091E-02    0.13598E-03    0.10984E-03    0.16961E-03
   346    0.74381E-02    0.13569E-03    0.11013E-03    0.17524E-03
   347    0.74679E-02    0.13542E-03    0.11044E-03    0.18067E-03
   348    0.74983E-02    0.13515E-03    0.11075E-03    0.18590E-03
   349    0.75293E-02    0.13490E-03    0.11108E-03    0.19093E-03
   350    0.75607E-02    0.13466E-03    0.11142E-03    0.19575E-03
   351    0.75924E-02    0.13444E-03    0.11177E-03    0.20037E-03
   352    0.76245E-02    0.13424E-03    0.11213E-03    0.20479E-03
   353    0.76568E-02    0.13405E-03    0.11250E-03    0.20902E-03
   354    0.76895E-02    0.13387E-03    0.11289E-03    0.21306E-03
   355    0.77226E-02    0.13371E-03    0.11328E-03    0.21693E-03
   356    0.77559E-02    0.13357E-03    0.11369E-03    0.22063E-03
   357    0.77896E-02    0.13344E-03    0.11410E-03    0.22416E-03
   358    0.78236E-02    0.13333E-03    0.11452E-03    0.22754E-03
   359    0.78580E-02    0.13323E-03    0.11496E-03    0.23077E-03
   360    0.78926E-02    0.13315E-03    0.11540E-03    0.23386E-03
   361    0.79276E-02    0.13309E-03    0.11585E-03    0.23683E-03
   362    0.79629E-02    0.13304E-03    0.11631E-03    0.23966E-03
   363    0.79986E-02    0.13300E-03    0.11678E-03    0.24238E-03
   364    0.80345E-02    0.13299E-03    0.11726E-03    0.24499E-03
   365    0.80708E-02    0.13299E-03    0.11774E-03    0.24749E-03
   366    0.81074E-02    0.13300E-03    0.11823E-03    0.24991E-03
   367    0.81444E-02    0.13303E-03    0.11873E-03    0.25223E-03
   368    0.81816E-02    0.13308E-03    0.11923E-03    0.25447E-03
   369    0.82192E-02    0.13314E-03    0.11974E-03    0.25665E-03
   370    0.82571E-02    0.13322E-03    0.12026E-03    0.25876E-03
